customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
583b6ffa-1849-486a-8773-69b748f3e1f8,0,1,60.63,4,1,1,411,New / Promising
5843781e-39ca-40a9-8a62-b4a59ae25759,62,20,18263.77,3,4,4,344,High Value / Loyal
58476c34-74dc-4740-962f-4353991628f6,227,7,3876.32,1,3,2,132,At Risk
585288d7-af55-437a-81fb-494ba51bf8f1,374,2,1672.67,1,1,1,111,Low Engagement
585b56fd-d332-496b-9e19-62f3028327a7,128,13,12782.3,2,4,4,244,At Risk
588ecb34-cc64-450e-9299-e387391ae43d,192,8,4359.59,1,3,2,132,At Risk
58af3946-ac46-4976-933c-b3ec04c1c0cd,1004,3,710.81,1,1,1,111,Low Engagement
58beac37-4dfd-4510-8967-1d760d35160e,53,5,1655.66,3,2,1,321,New / Promising
58d53e74-5987-4b9b-8843-033185d96fe8,318,6,3303.62,1,2,2,122,Low Engagement
58d7d758-05d6-47da-b76b-8e44d6256b1e,701,1,79.12,1,1,1,111,Low Engagement
58dc6c84-161e-4517-9d18-3d0ef94d55d0,296,5,4071.31,1,2,2,122,Low Engagement
58e3a667-9b3f-4da0-baea-ec65a19347e3,0,12,5334.4,4,4,3,443,High Value / Loyal
5900a2a7-acd6-496d-8959-6b52b0389960,1,16,15888.46,4,4,4,444,High Value / Loyal
59097cd8-c831-4fb8-ac41-4e09a277adcb,206,4,3251.89,1,2,2,122,Low Engagement
59110bca-7ae1-41fd-803e-370cb34aa780,223,4,1714.82,1,2,1,121,Low Engagement
59271ff7-66a1-4b19-a529-f41dc625352d,40,2,2370.74,4,1,2,412,New / Promising
5933e653-f589-420d-b52a-c63c1cba33f5,56,8,7443.93,3,3,3,333,High Value / Loyal
594042d4-f142-4253-ac20-ebfc8df77cff,268,2,1163.24,1,1,1,111,Low Engagement
596612f5-cc57-4a03-a6f9-ad509afdb271,156,4,995.06,2,2,1,221,Low Engagement
59665945-efc5-4968-9a8d-9fbb01630df4,135,3,5203.3,2,1,3,213,Low Engagement
5970e599-ac8c-40eb-bdaa-5d16237b8f94,335,3,3582.72,1,1,2,112,Low Engagement
59739337-4ee1-4b70-8382-85839474424b,157,1,91.85,2,1,1,211,Low Engagement
59a643c0-a2a4-4805-8850-e37151aa00bf,104,1,240.04,2,1,1,211,Low Engagement
59a6633d-e50d-4dd9-b11b-cf9a0ae386be,134,7,4980.39,2,3,3,233,At Risk
59b283b8-2c8d-480e-aefd-9f9a4b3a86c1,36,3,1880.39,4,1,1,411,New / Promising
59c31b99-daf3-4011-9f40-6072d9a50151,1,5,4141.86,4,2,2,422,New / Promising
59db590d-9a6c-48fb-81b7-6b2a282f5358,17,5,4644.73,4,2,3,423,New / Promising
59e8194c-f529-4496-9ba4-3075657b320b,344,9,2614.32,1,3,2,132,At Risk
5a07b735-982d-44af-92f7-8f8760009954,18,15,10040.39,4,4,4,444,High Value / Loyal
5a09ab25-9207-4e9f-a640-f89fd94944ac,25,4,4585.85,4,2,3,423,New / Promising
5a234f85-f475-4212-af34-a94929554c7e,148,1,229.9,2,1,1,211,Low Engagement
5a30ba9d-e1f9-4454-9472-638215cb8f0e,152,14,7570.94,2,4,3,243,At Risk
5a40c4d9-e099-41d3-8151-72c2a360759c,89,16,8197.24,2,4,4,244,At Risk
5a44864a-67da-4712-88bc-45f1f8ddc739,57,14,8711.37,3,4,4,344,High Value / Loyal
5a64a58e-853b-47b6-b647-f1664dc1331b,43,3,4619.2,4,1,3,413,New / Promising
5a64ad66-1a24-46f1-9d63-5b2519f21df5,16,7,2355.12,4,3,2,432,Low Engagement
5a657e6a-09b3-42e6-a17e-aeacbd4719c4,109,3,1630.98,2,1,1,211,Low Engagement
5a83ec13-88d8-46cd-a059-fee09cceabbe,158,9,8403.85,2,3,4,234,At Risk
5ab4af79-3ce1-4e76-bfc2-f0e22317e439,14,5,2025.12,4,2,1,421,New / Promising
5ab992c6-1caa-4b94-9169-2119280c0590,607,6,5764.69,1,2,3,123,Low Engagement
5aba7ceb-a010-4a81-83a4-5d4891487e1c,86,11,10744.95,3,4,4,344,High Value / Loyal
5ac4ab81-03ce-444a-bf91-ae37c4fbec28,433,7,7320.62,1,3,3,133,At Risk
5adc6cba-891d-43c3-9513-2e09975c44e2,59,17,11097.22,3,4,4,344,High Value / Loyal
5ade51c9-c12d-436e-bd1f-f681a85f7cb9,62,2,1905.66,3,1,1,311,New / Promising
5ae32bd6-d9ea-4ef8-9d06-dd86d7d49c5d,168,1,4979.54,2,1,3,213,Low Engagement
5af32255-3ba4-4aff-a73d-ebe460aa24ba,447,15,14169.36,1,4,4,144,At Risk
5afa4a3c-c14b-4e95-846b-8c29c7257772,95,13,22493.49,2,4,4,244,At Risk
5b2a9e8c-84a6-48e8-a7dd-54019c1cbfb8,66,6,4864.87,3,2,3,323,New / Promising
5b4908d5-b6a2-45f9-b014-84100ac2832b,83,7,3437.61,3,3,2,332,Low Engagement
5b4a1fcb-b8ff-4223-9fda-90bf5dad5763,97,2,2312.28,2,1,2,212,Low Engagement
5b731042-f7ca-44ce-b350-f6c30abb6668,7,8,106084.93,4,3,4,434,High Value / Loyal
5b747538-c3c3-4713-93fa-188bfb85b4c2,103,11,9455.18,2,4,4,244,At Risk
5b8d04cc-0f17-4701-9998-e7abc465dbc9,73,7,6272,3,3,3,333,High Value / Loyal
5b9458e9-3233-4230-8493-3036d67f0ca6,201,2,1621.53,1,1,1,111,Low Engagement
5b995f05-fa4e-4f78-a285-3118321b5ffa,406,9,6917.49,1,3,3,133,At Risk
5b9a7257-aa34-4548-8812-24676bd0a169,83,5,2283.63,3,2,2,322,New / Promising
5bc56101-6710-4c39-9a5f-7d4008ea8dfe,150,5,11098.95,2,2,4,224,Low Engagement
5bd45b60-407b-49a5-9864-418e085626c9,65,11,8593.06,3,4,4,344,High Value / Loyal
5bdf5ff3-b35d-4b12-8ac1-ec7bef721955,30,14,9127.71,4,4,4,444,High Value / Loyal
5c02f586-6b64-4202-b9a9-708b287d0a2c,236,5,32741.48,1,2,4,124,Low Engagement
5c0546d8-63b9-4f17-bfcf-6b2e8cbb8cc0,119,10,6192.78,2,3,3,233,At Risk
5c0fcf0a-19c3-48f4-8dbe-e18e7d7567d7,89,18,9817.02,2,4,4,244,At Risk
5c12f7a4-6cca-4b98-9358-bb1dc9a09fa6,69,10,8012.38,3,3,4,334,High Value / Loyal
5c172934-85a2-4ee0-8739-4dcd52d4d13b,8,3,1877.13,4,1,1,411,New / Promising
5c28c67c-bf0c-41ec-ae3b-f2ee3b94c4a3,231,3,1657.2,1,1,1,111,Low Engagement
5c345984-2361-4545-96a7-edd67390f250,90,1,613.33,2,1,1,211,Low Engagement
5c59bc96-9475-4106-9ee4-9f6ca52da092,78,12,11114.1,3,4,4,344,High Value / Loyal
5c62f83c-4e3d-48bb-b71d-2fec968b3d6a,474,7,4676.56,1,3,3,133,At Risk
5c66cfe5-e1c6-477a-a7aa-13e237871e5d,76,3,1486.09,3,1,1,311,New / Promising
5c6cf4d0-1635-48a9-ac0b-3c0769f7f7dd,65,3,1955.64,3,1,1,311,New / Promising
5c7900b1-20db-433e-a944-29e2f8a3bec2,35,9,1809.6,4,3,1,431,Low Engagement
5ca706a8-fdaa-4203-a1cd-8d5855f715e9,94,5,5479.76,2,2,3,223,Low Engagement
5cc9abc8-c646-4020-b0fc-905f84219f73,4,2,1126.37,4,1,1,411,New / Promising
5cdb2a5d-fd23-409b-a704-2d4d4cfab06f,171,3,1206.78,2,1,1,211,Low Engagement
5cdeffeb-925d-4d3b-abfd-e85d19c205b2,206,9,4959.76,1,3,3,133,At Risk
5cf36237-129c-4d62-9bb1-0479f7cb43c7,107,14,10531.77,2,4,4,244,At Risk
5d25db89-bae8-4873-9a99-9c44fd32425a,44,4,2866.24,4,2,2,422,New / Promising
5d47a88e-6229-402f-a920-0fb7194c722b,75,8,9223.85,3,3,4,334,High Value / Loyal
5d4ef035-42b4-4345-bcde-fc6a9100bfe0,496,3,4860.76,1,1,3,113,Low Engagement
5d6d8ae9-1087-487b-9dd9-089a525e18cc,16,1,619.12,4,1,1,411,New / Promising
5d783d6a-4775-453e-9f33-689f7d21598a,95,5,1458.57,2,2,1,221,Low Engagement
5d82fbe8-a167-42d8-b4b4-f29d1c323cc2,154,1,2436.08,2,1,2,212,Low Engagement
5d84a513-1199-4178-9fc7-6274403d9099,26,1,181.86,4,1,1,411,New / Promising
5d969c02-26ac-4a97-9204-a9a683dc631e,85,6,11569.34,3,2,4,324,New / Promising
5d9b858b-7896-49f5-8175-555f5d7d5ecd,145,21,17302.58,2,4,4,244,At Risk
5dbf8457-80b8-4901-ae0e-45a9bbed3b4f,89,1,581.25,2,1,1,211,Low Engagement
5dc3a591-eea8-4ccb-9a8b-6a8dd91b3971,75,11,7533.3,3,4,3,343,High Value / Loyal
5dcf0033-0652-42c8-9175-467f9d328d93,127,2,756.76,2,1,1,211,Low Engagement
5ddfea1a-1003-4037-b98e-bdfb26409b93,137,5,3514.07,2,2,2,222,Low Engagement
5df33581-6b7e-429d-841b-013a4874c93d,78,11,14646.92,3,4,4,344,High Value / Loyal
5dfec38b-e990-4fc5-bbd0-7716b2f93e1f,175,3,1764.56,2,1,1,211,Low Engagement
5e0f1107-4e39-4fff-a60c-31868ee82803,98,8,6533.63,2,3,3,233,At Risk
5e141da2-9366-4376-8f3a-cfb4cbddd2f2,53,8,6992.95,3,3,3,333,High Value / Loyal
5e34e5dc-cc68-480b-880d-b8ae93063f1f,18,7,3189.68,4,3,2,432,Low Engagement
5e35445a-4a9f-4bde-8e82-3a78eb065fdf,80,10,5575.73,3,3,3,333,High Value / Loyal
5e4aaf11-21fd-4847-94eb-00d778eb4cf5,33,3,1523.78,4,1,1,411,New / Promising
5e4bc321-5795-4a23-ba52-87fa17ffe92f,3,6,12347.92,4,2,4,424,New / Promising
5e503f43-f979-4dc0-a8ac-858af863095e,348,6,4179.63,1,2,2,122,Low Engagement
5e7156af-05f2-4177-a0a1-19e5b9e82e2f,229,8,10257.12,1,3,4,134,At Risk
5e821676-f8c0-4e54-8026-a8ead90beb4e,239,2,7484.43,1,1,3,113,Low Engagement
5e9a7bc2-4a9b-4ad1-934b-5593023a71cb,1,9,8047.85,4,3,4,434,High Value / Loyal
5e9b5565-d08a-4f1b-8522-41f02c535772,27,7,4444.66,4,3,2,432,Low Engagement
5ea245e7-0ea7-4af2-a67c-7d512e97ea9b,63,6,4656.88,3,2,3,323,New / Promising
5eb4914c-f675-451e-85fd-cab9f25e31b3,197,6,5283.61,1,2,3,123,Low Engagement
5eb6573b-2131-47fe-a101-444bfebe0cb0,64,6,1943.04,3,2,1,321,New / Promising
5eccdfc1-c507-427e-9901-812858c0219d,144,3,4447.8,2,1,2,212,Low Engagement
5ece3542-29db-4b1b-beac-5d2b59f14084,439,1,91.39,1,1,1,111,Low Engagement
5ef0530c-df3c-4c88-8c3f-f3ed6e2e4898,243,13,7730.05,1,4,3,143,At Risk
5ef1b440-9c70-4cc3-b391-1ee1da07aa7d,262,6,3810.12,1,2,2,122,Low Engagement
5efafc4b-ca70-4820-88bd-16a07358c800,512,1,2171.4,1,1,2,112,Low Engagement
5f0703c7-7a00-4780-99a0-7a863fd6030d,201,7,2776.75,1,3,2,132,At Risk
5f12b723-ae4b-4473-a445-e293bab134f3,82,11,11442.59,3,4,4,344,High Value / Loyal
5f311776-6244-4865-bc12-02844eb7ac64,363,11,6368.63,1,4,3,143,At Risk
5f3342f2-5199-439a-ad93-2b9caa8d8673,67,1,1228.59,3,1,1,311,New / Promising
5f561de2-6643-4b25-a1ca-03e05d10c3b6,88,2,2431.81,3,1,2,312,New / Promising
5f6701b9-ff0a-488d-be24-ab799b100274,107,2,525.53,2,1,1,211,Low Engagement
5f6dc3c4-c030-4d8b-8a26-39c545ab96a0,43,4,5309.5,4,2,3,423,New / Promising
5f802c74-e654-424f-a6cf-7aa47e31f0e3,18,7,2932.93,4,3,2,432,Low Engagement
5f80e08f-f89d-4843-ae0c-1914b21ccf85,321,14,7110.91,1,4,3,143,At Risk
5f92eead-8dd3-4b7f-a64f-1c5325616853,3,12,7683.22,4,4,3,443,High Value / Loyal
5f9fc3e5-697d-420b-8c2b-33042fa0c938,136,5,1599.59,2,2,1,221,Low Engagement
5fbc425d-c117-48a5-acd0-9efbff596460,162,3,1703.37,2,1,1,211,Low Engagement
5fc23283-a814-4ff5-a213-2e900c1b87c8,142,4,3202.74,2,2,2,222,Low Engagement
5fc67873-b37e-43be-a80d-ca5fadfc3a7a,23,4,6462.78,4,2,3,423,New / Promising
5fd550a7-f860-4302-a1fa-9e7ec928e3b0,233,10,6283.29,1,3,3,133,At Risk
5ff3b719-34ea-4f22-ab48-c4ffdc0ac4e6,75,12,16130.37,3,4,4,344,High Value / Loyal
5ff8c0d0-2c22-4d6b-b68c-de641863973c,340,2,2303.77,1,1,2,112,Low Engagement
6006219c-dd6c-43fd-bf24-a4ecb59541e9,430,4,5270.82,1,2,3,123,Low Engagement
600f2495-1ea8-47bd-a0e8-1af7ddfd5763,87,12,9931.02,3,4,4,344,High Value / Loyal
6013e748-2005-4769-bf23-352696485222,178,2,1244.78,2,1,1,211,Low Engagement
6015ffd2-d5d3-4346-ac11-b44893fc1c25,94,7,3633.84,2,3,2,232,At Risk
60191fc4-d3f5-4e83-8b96-ba0e7dca376b,15,9,9378.83,4,3,4,434,High Value / Loyal
602392b3-8fc5-4208-a9e4-2cab2d14e67f,61,11,20094.55,3,4,4,344,High Value / Loyal
60251faa-0c44-4217-8d09-6e0fcc80c70a,1086,1,567.58,1,1,1,111,Low Engagement
604917b0-1b18-4f5b-bee6-7be7654dbb31,241,6,3917.36,1,2,2,122,Low Engagement
604b16f8-be70-4694-840c-02a1404fbb89,94,8,2812.86,2,3,2,232,At Risk
604beb80-2ae7-4568-8933-9d7fca19aaab,98,1,325.35,2,1,1,211,Low Engagement
60518507-b60a-4ded-8568-82d223cc1754,247,3,2973.75,1,1,2,112,Low Engagement
6052ff68-93dc-49c7-bdde-1c67a3ae7a86,80,7,5615.06,3,3,3,333,High Value / Loyal
607ee2ef-7b35-4edb-a900-59187e114c81,450,1,23.72,1,1,1,111,Low Engagement
609fb4ca-1800-49cd-8d69-6cdbda125ca3,70,1,220.86,3,1,1,311,New / Promising
60a0218a-a6d1-465c-875e-2c0402e18ec1,78,9,11096.11,3,3,4,334,High Value / Loyal
60aadf43-11f2-4006-8021-9595168281be,21,5,4506.09,4,2,2,422,New / Promising
60c35265-cfda-46d8-b802-cf851fe97f95,104,8,4117.71,2,3,2,232,At Risk
60d2da08-d355-4e7e-b20b-cb71fb5adbc0,27,7,4354.41,4,3,2,432,Low Engagement
60d63644-9151-4ac5-8503-16505d0b3229,138,10,6225.72,2,3,3,233,At Risk
60edb9f7-2799-41e6-9acc-1d34a38ced37,200,4,3265,1,2,2,122,Low Engagement
60f43738-5fe4-438f-95be-b51d65f51039,20,7,5634.87,4,3,3,433,High Value / Loyal
60f77980-9b46-402d-b961-29d05b48914f,238,11,5532.69,1,4,3,143,At Risk
61033737-9a32-4b69-bb64-71af098d5cb9,86,10,7289.77,3,3,3,333,High Value / Loyal
610369fd-5472-4365-a158-ca57fe6ba4e2,163,5,1902.16,2,2,1,221,Low Engagement
61215311-b9ba-494d-8a5d-5c72bb665763,101,9,5233.41,2,3,3,233,At Risk
61221364-f762-4909-ad69-9e35b34583d3,128,3,2773.78,2,1,2,212,Low Engagement
61283e74-6119-495c-9986-edbac1f1c887,432,7,3400.18,1,3,2,132,At Risk
612f55ea-a7f5-4366-83a6-a90e6f7d51f9,747,3,4218.73,1,1,2,112,Low Engagement
6141c7fb-331f-4fbf-b7cc-3c71351f15a6,86,3,1014.85,3,1,1,311,New / Promising
6151caec-815e-451e-a054-3d103f30203d,123,6,4089.9,2,2,2,222,Low Engagement
616dbb11-9e70-4716-a33e-7c81d00ce9cc,18,9,6453.36,4,3,3,433,High Value / Loyal
61772a29-aee1-4299-98c9-84cc90b3a4e5,86,1,2257.96,3,1,2,312,New / Promising
61a0cc3c-7c99-465c-8b0d-7ba6f7353006,186,3,3059.66,1,1,2,112,Low Engagement
61b68126-53af-41fd-ba2e-9f8039691f43,51,17,10294.48,3,4,4,344,High Value / Loyal
61cc9e2a-f7b0-4ce8-817d-2d49c5b79ec4,93,6,3146.2,2,2,2,222,Low Engagement
61db81ee-34fc-49dd-86c9-f39880844c3b,54,13,8077.94,3,4,4,344,High Value / Loyal
62062ce6-89ed-4dd3-892d-ec00a59ec195,64,6,9194.26,3,2,4,324,New / Promising
6206ff91-cb0d-4bba-ae93-94f687e5ba89,70,2,427.31,3,1,1,311,New / Promising
62087c9e-16f7-4786-bf9b-811ac0d0c590,417,9,7229.54,1,3,3,133,At Risk
620d1e28-d5e7-414d-ba43-43cb55cdfa97,20,4,1126.65,4,2,1,421,New / Promising
62268ffe-5471-4c8f-b2d9-cf7eb11ffb2b,10,3,5074.19,4,1,3,413,New / Promising
62477cab-c9db-4095-afba-d947f8c6f693,276,8,13351.82,1,3,4,134,At Risk
625730a1-6dc8-466b-8de3-61be013dbdbf,33,2,1883.7,4,1,1,411,New / Promising
62581186-5f68-4fd2-aca2-b2bdeaaffa9f,33,10,18906.39,4,3,4,434,High Value / Loyal
62ab496d-f69a-48af-b44c-08ac79b6f68d,184,6,7140.85,1,2,3,123,Low Engagement
62bcd40a-a908-4998-a926-941a121d3940,232,23,16939.92,1,4,4,144,At Risk
62ce1c83-ca34-4c67-b5fe-0177bb70ce20,90,6,5606.44,2,2,3,223,Low Engagement
62d013a5-fab1-447c-937b-26e5a17c250a,49,2,275.09,4,1,1,411,New / Promising
62e10489-1885-4899-8a79-88341b9e1d9e,10,13,11946.46,4,4,4,444,High Value / Loyal
62ffd411-7288-4e79-afba-96dd41648522,130,12,13718.83,2,4,4,244,At Risk
63069450-fbe2-4600-aa8a-6f08182be265,117,4,3793.95,2,2,2,222,Low Engagement
630b14e7-c631-4abd-8eb6-8239feb253d5,25,6,7153.3,4,2,3,423,New / Promising
630fcb5a-c6eb-42ec-bc6f-de49b81e371d,346,15,14697.98,1,4,4,144,At Risk
631819f9-f7f6-4d81-bdf9-dc02cc07fab2,150,3,1001.49,2,1,1,211,Low Engagement
631bd425-c0e5-4672-8bce-7a8e170ca32b,87,5,1577.87,3,2,1,321,New / Promising
631d4e17-8564-4d04-ad38-95596df2da8d,230,4,5905.4,1,2,3,123,Low Engagement
632a103e-cfec-42ca-a552-b43adae61488,16,7,7035.12,4,3,3,433,High Value / Loyal
634bef82-7071-4408-b905-ffd3914b034a,65,14,9258.15,3,4,4,344,High Value / Loyal
6366012a-4b20-4201-821d-0553c7c83c0c,454,11,9451.13,1,4,4,144,At Risk
6375eac5-d12a-459c-9cf2-339b3425220a,189,3,631.17,1,1,1,111,Low Engagement
637afc6d-2f80-453c-8a53-fef0929d12b9,31,3,2001.32,4,1,1,411,New / Promising
63935137-51a3-4529-8a2d-7eacd18cd144,264,8,16877.85,1,3,4,134,At Risk
63959102-2540-4bbd-9257-d9d130b07470,84,7,6010.63,3,3,3,333,High Value / Loyal
6396594e-10b5-456f-a111-dbedd32b2a06,118,2,3505.07,2,1,2,212,Low Engagement
639eea75-7627-4f18-8c12-59dee0824d41,81,21,12114.75,3,4,4,344,High Value / Loyal
63a7a8ea-0ad8-441a-b77d-16b40fb83191,12,11,7438.94,4,4,3,443,High Value / Loyal
63aded84-43ff-4854-aa24-aa3feeb4bd80,75,9,7784.94,3,3,3,333,High Value / Loyal
63e0f99b-e2bb-4c78-a059-ef0661df940b,95,13,14403.1,2,4,4,244,At Risk
63e64d74-05bb-4bfd-a51d-20bc9fcb1150,75,4,3314.45,3,2,2,322,New / Promising
63f90dc9-aacb-4242-ac0d-f36cc41b4c0f,122,9,5544.78,2,3,3,233,At Risk
64009b00-121e-4522-9933-cb63f22cf93e,180,7,7256.42,2,3,3,233,At Risk
640d4cbf-e26a-40f2-b721-3d0ac292442d,351,6,2438.38,1,2,2,122,Low Engagement
641a3318-fd89-477e-bbbb-e11fdd0ac3a8,24,8,6229.16,4,3,3,433,High Value / Loyal
64235bd1-2aff-4e80-8ea7-022e0d139d49,73,15,7110.15,3,4,3,343,High Value / Loyal
643bebc3-46b4-4512-b4c4-404abe5fff04,4,13,9089.23,4,4,4,444,High Value / Loyal
643cb1ca-225a-420b-a099-f7358a30ce1d,193,13,8063.07,1,4,4,144,At Risk
643f0668-85ec-4665-95e0-1e1808153bab,14,19,17770.93,4,4,4,444,High Value / Loyal
644a3dfa-95bc-4f88-bac7-2bea4583efdb,157,4,4603.29,2,2,3,223,Low Engagement
645ec9cd-bb2d-4bf6-b95a-759244987aaf,220,3,1758.72,1,1,1,111,Low Engagement
645f571e-345f-448a-b020-8182e222edf0,54,6,5192.83,3,2,3,323,New / Promising
64652270-e041-4602-8a1c-a5db6dafe877,43,15,8466.23,4,4,4,444,High Value / Loyal
647d270e-92f8-4f71-86d4-23b069d01492,73,9,7775.18,3,3,3,333,High Value / Loyal
6486e747-c98d-4458-bd7c-70a584ca54c7,117,2,357.88,2,1,1,211,Low Engagement
648ca6bd-00a9-4377-b995-13b62dc02e88,9,10,9017.42,4,3,4,434,High Value / Loyal
649030b7-378b-454e-9e6e-8de0586deb12,348,6,5315.65,1,2,3,123,Low Engagement
64a1191e-3cda-4a87-aa4e-1c0178b993e8,28,2,1710.9,4,1,1,411,New / Promising
64ad274b-5d73-4676-a186-b35fa8825332,68,5,3696.95,3,2,2,322,New / Promising
64afc1c8-2eaa-4465-9221-182bdefaa0c8,46,14,11217.88,4,4,4,444,High Value / Loyal
64dee6a6-599f-497e-96d1-0925026ec4d0,204,10,7010.93,1,3,3,133,At Risk
64f8db1a-16d4-4fcd-be04-01a5523792e7,5,5,3738.11,4,2,2,422,New / Promising
6504b393-40ca-450c-a878-78b3221ab159,72,2,890.62,3,1,1,311,New / Promising
651b1eb7-9ae8-4338-8606-545d7824bb35,63,9,6063.65,3,3,3,333,High Value / Loyal
653af9cc-29dc-44a3-872c-ea65b7fb3692,142,3,1527.88,2,1,1,211,Low Engagement
65405ce2-b54f-4309-aa3e-18a96afb9179,390,8,5970.85,1,3,3,133,At Risk
65542302-386f-4456-bbd3-0cc24bf146b6,13,4,3123.48,4,2,2,422,New / Promising
6563c431-0512-4fe9-97dc-5169089353d8,96,2,683.63,2,1,1,211,Low Engagement
656c36c1-cb4a-41fc-8a47-bf3167ea6b3e,74,6,8905.73,3,2,4,324,New / Promising
657f432f-6056-411e-a07a-9bccff25e997,179,6,5239.36,2,2,3,223,Low Engagement
6580d424-3dd1-445d-bb07-5c2f0156d658,9,11,4761.38,4,4,3,443,High Value / Loyal
65a51764-603a-44e0-aac0-4102519ccbfa,127,2,918.5,2,1,1,211,Low Engagement
65ae90f3-eb75-437a-b154-97574f09139a,95,14,16529.18,2,4,4,244,At Risk
65b169a7-75d5-46b4-89a6-da307a7a7d85,62,13,8197.86,3,4,4,344,High Value / Loyal
65baa7c2-16f7-42b4-b7e4-048d652abf86,162,7,10542.65,2,3,4,234,At Risk
65c35a45-fdd3-4c20-917b-bf3cf12d5edf,108,5,3612.47,2,2,2,222,Low Engagement
65c8de62-3af5-4969-8ea7-4914b619db43,83,3,2131.93,3,1,2,312,New / Promising
65cb4502-7182-42d8-9a51-00d5d2ea078a,71,12,9162.65,3,4,4,344,High Value / Loyal
65ce2f41-4abb-456f-a6fe-8e14038562a6,82,8,8414.77,3,3,4,334,High Value / Loyal
65ce7b4a-4ee0-4f08-be79-e9e5d8cf796b,107,11,13948.72,2,4,4,244,At Risk
65d976b5-7ebf-480d-811f-75eed7e51c9f,281,3,2486.51,1,1,2,112,Low Engagement
65e85427-0834-4a46-b188-296a8980bd00,99,12,7901.08,2,4,3,243,At Risk
65ef3d0c-894e-447d-b59f-025307cabe1b,47,5,2708.56,4,2,2,422,New / Promising
661014f9-d6ce-4731-8e46-51674f142a82,36,3,2553.41,4,1,2,412,New / Promising
661c4cfc-de3b-46b3-94d1-a7cb5a76389d,59,5,5994.54,3,2,3,323,New / Promising
6638d90a-5b78-4c9b-9fcb-befdfdaf8d02,174,5,7650.59,2,2,3,223,Low Engagement
6639b4f4-e5c7-4ebd-9288-ffc603e2a36e,61,5,5891.81,3,2,3,323,New / Promising
6652d12b-28c7-4505-b87a-68c04cefc7eb,33,10,10739.87,4,3,4,434,High Value / Loyal
66615c8c-8433-4969-95ac-548554f3412b,85,5,7020.71,3,2,3,323,New / Promising
667a9209-4175-4430-bcd4-5d2f04ff2cf6,35,5,7093.5,4,2,3,423,New / Promising
668a0d50-377d-4317-8be8-2a29995fcd64,112,3,9226.38,2,1,4,214,Low Engagement
6693efec-aacd-450e-b626-be3b20df0f78,67,11,6426.77,3,4,3,343,High Value / Loyal
669e54c7-2006-408b-ad67-0676a023f06a,74,4,29498.24,3,2,4,324,New / Promising
66b82e11-63f7-4e12-8753-b179ec1ca745,97,1,358.37,2,1,1,211,Low Engagement
66e2d02f-b8fe-48c5-bccc-63f6a8eb0b52,392,12,10726.45,1,4,4,144,At Risk
66f89534-5a4d-4eae-9bcf-90192491701a,65,11,7859.91,3,4,3,343,High Value / Loyal
671421a5-1be0-45a6-b85e-7801f5bdec56,1,4,901.43,4,2,1,421,New / Promising
671fd570-3897-41c9-99ac-7a1174e9ecf4,83,5,3446.63,3,2,2,322,New / Promising
6721f3d1-0177-4d61-81db-1c1b8944869f,34,8,4093.42,4,3,2,432,Low Engagement
6746c2a0-4fa8-4eb5-9ffd-6f4d2efa459a,319,1,302.75,1,1,1,111,Low Engagement
674ffd38-6f9a-47b5-a4b4-411db07e92d1,91,9,5772.31,2,3,3,233,At Risk
6750d641-647f-4121-b1d5-0a24b63475bc,54,7,5639.83,3,3,3,333,High Value / Loyal
677e6aa0-2a6f-4ffd-bf22-1da80e173edf,25,3,1017.09,4,1,1,411,New / Promising
677e794f-4e12-4aef-870a-e86f7c628c4d,113,3,3259.23,2,1,2,212,Low Engagement
67c78346-f4d9-43bd-a359-63da5a4ac26f,326,12,21759.75,1,4,4,144,At Risk
67ee4b20-7d25-4b86-94fc-21dbd0508009,278,4,2820.53,1,2,2,122,Low Engagement
680b24f1-6146-4e21-a256-c4d2494ab910,118,4,1953.95,2,2,1,221,Low Engagement
6821531c-17e1-4876-babf-f96dfb292bb5,98,3,4281.15,2,1,2,212,Low Engagement
68237767-7656-4cbd-ad51-a7bb0b6de066,21,7,6086.78,4,3,3,433,High Value / Loyal
683a1cb5-eca9-4e3f-9037-560ce68c165d,6,10,3775.28,4,3,2,432,Low Engagement
683d2472-7584-4134-a85b-be3a17ecdc99,52,9,3976.29,3,3,2,332,Low Engagement
6849b045-ecdb-4967-9b4f-635a98378a25,84,18,22066.58,3,4,4,344,High Value / Loyal
684ee357-c3fd-4b4b-ab19-cc561a06c132,179,3,3613.12,2,1,2,212,Low Engagement
6852f4dd-a4ed-4fa9-9ae7-d3d023a18a8e,11,15,15558.22,4,4,4,444,High Value / Loyal
686a5d44-7e71-41bd-8385-901f16a75576,115,4,2515.74,2,2,2,222,Low Engagement
68986922-b9f9-4854-8bca-93d4ea7c8345,61,3,5014.77,3,1,3,313,New / Promising
689d83bb-a36e-4feb-8122-5bd73cad9eae,80,1,1004.14,3,1,1,311,New / Promising
68a42a2a-b569-44a7-bda7-4d2c1978d257,95,8,5576.13,2,3,3,233,At Risk
68b6acc0-e9a0-480a-bb6a-7258cfa9de9c,139,2,882.68,2,1,1,211,Low Engagement
68bd82fa-1abb-4f11-a5b5-24d5d2326830,86,7,3421.14,3,3,2,332,Low Engagement
68bec407-275f-4b5b-9a82-13d02f54626a,162,9,8925.78,2,3,4,234,At Risk
